peId,peMonth,peDay,pePday,peType,peDesc,peReading,peDisplay,peIndex,peFlag
654,0,0,101,Gospel,"",Matt_16020_16024,Matthew 16:20-24,79,0
655,0,0,102,Epistle,"",1Cor_10028_11007,1 Corinthians 10:28-11:7,69,0
656,0,0,102,Gospel,"",Matt_16024_16028,Matthew 16:24-28,79,0
657,0,0,103,Epistle,"",1Cor_11008_11022,1 Corinthians 11:8-22,69,0
658,0,0,103,Gospel,"",Matt_17010_17018,Matthew 17:10-18,79,0
659,0,0,104,Epistle,"",Rom_13001_13010,Romans 13:1-10,69,0
660,0,0,104,Gospel,"",Matt_12030_12037,Matthew 12:30-37,79,0
661,0,0,105,Epistle,"",1Cor_1010_1018,1 Corinthians 1:10-18,69,0
662,0,0,105,Gospel,"",Matt_14014_14022,Matthew 14:14-22,79,0
663,0,0,106,Epistle,"",1Cor_11031_12006,1 Corinthians 11:31-12:6,69,0
664,0,0,106,Gospel,"",Matt_18001_18011,Matthew 18:1-11,79,0
665,0,0,107,Epistle,"",1Cor_12012_12026,1 Corinthians 12:12-26,69,0
666,0,0,107,Gospel,"",Matt_18018_18022|Matt_19001_19002|Matt_19013_19015,"Matthew 18:18-22, 19:1-2, 13-15",79,0
667,0,0,108,Epistle,"",1Cor_13004_14005,1 Corinthians 13:4-14:5,69,0
668,0,0,108,Gospel,"",Matt_20001_20016,Matthew 20:1-16,79,0
669,0,0,109,Epistle,"",1Cor_14006_14019,1 Corinthians 14:6-19,69,0
670,0,0,109,Gospel,"",Matt_20017_20028,Matthew 20:17-28,79,0
671,0,0,110,Epistle,"",1Cor_14026_14040,1 Corinthians 14:26-40,69,0
672,0,0,110,Gospel,"",Matt_21012_21014|Matt_21017_21020,"Matthew 21:12-14, 17-20",79,0
673,0,0,111,Epistle,"",Rom_14006_14009,Romans 14:6-9,69,0
674,0,0,111,Gospel,"",Matt_15032_15039,Matthew 15:32-39,79,0
675,0,0,112,Epistle,"",1Cor_3009_3017,1 Corinthians 3:9-17,69,0
676,0,0,112,Gospel,"",Matt_14022_14034,Matthew 14:22-34,79,0
677,0,0,113,Epistle,"",1Cor_15012_15019,1 Corinthians 15:12-19,69,0
678,0,0,113,Gospel,"",Matt_21018_21022,Matthew 21:18-22,79,0
679,0,0,114,Epistle,"",1Cor_15029_15038,1 Corinthians 15:29-38,69,0
680,0,0,114,Gospel,"",Matt_21023_21027,Matthew 21:23-27,79,0
681,0,0,115,Epistle,"",1Cor_16004_16012,1 Corinthians 16:4-12,69,0
682,0,0,115,Gospel,"",Matt_21028_21032,Matthew 21:28-32,79,0
683,0,0,116,Epistle,"",2Cor_1001_1007,2 Corinthians 1:1-7,69,0
684,0,0,116,Gospel,"",Matt_21043_21046,Matthew 21:43-46,79,0
685,0,0,117,Epistle,"",2Cor_1012_1020,2 Corinthians 1:12-20,69,0
686,0,0,117,Gospel,"",Matt_22023_22033,Matthew 22:23-33,79,0
687,0,0,118,Epistle,"",Rom_15030_15033,Romans 15:30-33,69,0
688,0,0,118,Gospel,"",Matt_17024_18004,Matthew 17:24-18:4,79,0
689,0,0,119,Epistle,"",1Cor_4009_4016,1 Corinthians 4:9-16,69,0
690,0,0,119,Gospel,"",Matt_17014_17023,Matthew 17:14-23,79,0
691,0,0,120,Epistle,"",2Cor_2004_2015,2 Corinthians 2:4-15,69,0
692,0,0,120,Gospel,"",Matt_23013_23022,Matthew 23:13-22,79,0
693,0,0,121,Epistle,"",2Cor_2014_3003,2 Corinthians 2:14-3:3,69,0
694,0,0,121,Gospel,"",Matt_23023_23028,Matthew 23:23-28,79,0
695,0,0,122,Epistle,"",2Cor_3004_3011,2 Corinthians 3:4-11,69,0
696,0,0,122,Gospel,"",Matt_23029_23039,Matthew 23:29-39,79,0
697,0,0,123,Epistle,"",2Cor_4001_4006,2 Corinthians 4:1-6,69,0
698,0,0,123,Gospel,"",Matt_24013_24028,Matthew 24:13-28,79,0
699,0,0,124,Epistle,"",2Cor_4013_4018,2 Corinthians 4:13-18,69,0
700,0,0,124,Gospel,"",Matt_24027_24033|Matt_24042_24051,"Matthew 24:27-33, 42-51",79,0
701,0,0,125,Epistle,"",1Cor_1003_1009,1 Corinthians 1:3-9,69,0
702,0,0,125,Gospel,"",Matt_19003_19012,Matthew 19:3-12,79,0
703,0,0,126,Epistle,"",1Cor_9002_9012,1 Corinthians 9:2-12,69,0
704,0,0,126,Gospel,"",Matt_18023_18035,Matthew 18:23-35,79,0
705,0,0,127,Epistle,"",2Cor_5010_5015,2 Corinthians 5:10-15,69,0
706,0,0,127,Gospel,"",Mark_1009_1015,Mark 1:9-15,79,0
707,0,0,128,Epistle,"",2Cor_5015_5021,2 Corinthians 5:15-21,69,0
708,0,0,128,Gospel,"",Mark_1016_1022,Mark 1:16-22,79,0
709,0,0,129,Epistle,"",2Cor_6011_6016,2 Corinthians 6:11-16,69,0
710,0,0,129,Gospel,"",Mark_1023_1028,Mark 1:23-28,79,0
711,0,0,130,Epistle,"",2Cor_7001_7010,2 Corinthians 7:1-10,69,0
712,0,0,130,Gospel,"",Mark_1029_1035,Mark 1:29-35,79,0
713,0,0,131,Epistle,"",2Cor_7010_7016,2 Corinthians 7:10-16,69,0
714,0,0,131,Gospel,"",Mark_2018_2022,Mark 2:18-22,79,0
715,0,0,132,Epistle,"",1Cor_1026_1029,1 Corinthians 1:26-29,69,0
716,0,0,132,Gospel,"",Matt_20029_20034,Matthew 20:29-34,79,0
717,0,0,133,Epistle,"",1Cor_15001_15011,1 Corinthians 15:1-11,69,0
718,0,0,133,Gospel,"",Matt_19016_19026,Matthew 19:16-26,79,0
719,0,0,134,Epistle,"",2Cor_8007_8015,2 Corinthians 8:7-15,69,0
720,0,0,134,Gospel,"",Mark_3006_3012,Mark 3:6-12,79,0
721,0,0,135,Epistle,"",2Cor_8016_9005,2 Corinthians 8:16-9:5,69,0
722,0,0,135,Gospel,"",Mark_3013_3019,Mark 3:13-19,79,0
723,0,0,136,Epistle,"",2Cor_9012_10007,2 Corinthians 9:12-10:7,69,0
724,0,0,136,Gospel,"",Mark_3020_3027,Mark 3:20-27,79,0
725,0,0,137,Epistle,"",2Cor_10007_10018,2 Corinthians 10:7-18,69,0
726,0,0,137,Gospel,"",Mark_3028_3035,Mark 3:28-35,79,0
727,0,0,138,Epistle,"",2Cor_11005_11021,2 Corinthians 11:5-21,69,0
728,0,0,138,Gospel,"",Mark_4001_4009,Mark 4:1-9,79,0
729,0,0,139,Epistle,"",1Cor_2006_2009,1 Corinthians 2:6-9,69,0
730,0,0,139,Gospel,"",Matt_22015_22022,Matthew 22:15-22,79,0
731,0,0,140,Epistle,"",1Cor_16013_16024,1 Corinthians 16:13-24,69,0
732,0,0,140,Gospel,"",Matt_21033_21042,Matthew 21:33-42,79,0
733,0,0,141,Epistle,"",2Cor_12010_12019,2 Corinthians 12:10-19,69,0
734,0,0,141,Gospel,"",Mark_4010_4023,Mark 4:10-23,79,0
735,0,0,142,Epistle,"",2Cor_12020_13002,2 Corinthians 12:20-13:2,69,0
736,0,0,142,Gospel,"",Mark_4024_4034,Mark 4:24-34,79,0
737,0,0,143,Epistle,"",2Cor_13003_13014,2 Corinthians 13:3-14,69,0
738,0,0,143,Gospel,"",Mark_4035_4041,Mark 4:35-41,79,0
739,0,0,144,Epistle,"",Gal_1001_1010|Gal_1020_2005,"Galatians 1:1-10, 20-2:5",69,0
740,0,0,144,Gospel,"",Mark_5001_5020,Mark 5:1-20,79,0
741,0,0,145,Epistle,"",Gal_2006_2010,Galatians 2:6-10,69,0
742,0,0,145,Gospel,"",Mark_5022_5024|Mark_5035_6001,"Mark 5:22-24, 35-6:1",79,0
743,0,0,146,Epistle,"",1Cor_4001_4005,1 Corinthians 4:1-5,69,0
744,0,0,146,Gospel,"",Matt_23001_23012,Matthew 23:1-12,79,0
745,0,0,147,Epistle,"",2Cor_1021_2004,2 Corinthians 1:21-2:4,69,0
746,0,0,147,Gospel,"",Matt_22001_22014,Matthew 22:1-14,79,0
747,0,0,148,Epistle,"",Gal_2011_2016,Galatians 2:11-16,69,0
748,0,0,148,Gospel,"",Mark_5024_5034,Mark 5:24-34,79,0
749,0,0,149,Epistle,"",Gal_2021_3007,Galatians 2:21-3:7,69,0
750,0,0,149,Gospel,"",Mark_6001_6007,Mark 6:1-7,79,0
751,0,0,150,Epistle,"",Gal_3015_3022,Galatians 3:15-22,69,0
752,0,0,150,Gospel,"",Mark_6007_6013,Mark 6:7-13,79,0
753,0,0,151,Epistle,"",Gal_3023_4005,Galatians 3:23-4:5,69,0
754,0,0,151,Gospel,"",Mark_6030_6045,Mark 6:30-45,79,0
755,0,0,152,Epistle,"",Gal_4008_4021,Galatians 4:8-21,69,0
756,0,0,152,Gospel,"",Mark_6045_6053,Mark 6:45-53,79,0
757,0,0,153,Epistle,"",1Cor_4017_5005,1 Corinthians 4:17-5:5,69,0
758,0,0,153,Gospel,"",Matt_24001_24013,Matthew 24:1-13,79,0
759,0,0,154,Epistle,"",2Cor_4006_4015,2 Corinthians 4:6-15,69,0
760,0,0,154,Gospel,"",Matt_22035_22046,Matthew 22:35-46,79,0
761,0,0,155,Epistle,"",Gal_4028_5010,Galatians 4:28-5:10,69,0
762,0,0,155,Gospel,"",Mark_6054_7008,Mark 6:54-7:8,79,0
763,0,0,156,Epistle,"",Gal_5011_5021,Galatians 5:11-21,69,0
764,0,0,156,Gospel,"",Mark_7005_7016,Mark 7:5-16,79,0
765,0,0,157,Epistle,"",Gal_6002_6010,Galatians 6:2-10,69,0
766,0,0,157,Gospel,"",Mark_7014_7024,Mark 7:14-24,79,0
767,0,0,158,Epistle,"",Eph_1001_1009,Ephesians 1:1-9,69,0
768,0,0,158,Gospel,"",Mark_7024_7030,Mark 7:24-30,79,0
769,0,0,159,Epistle,"",Eph_1007_1017,Ephesians 1:7-17,69,0
770,0,0,159,Gospel,"",Mark_8001_8010,Mark 8:1-10,79,0
771,0,0,160,Epistle,"",1Cor_10023_10028,1 Corinthians 10:23-28,69,0
772,0,0,160,Gospel,"",Matt_24034_24044,Matthew 24:34-44,79,0
773,0,0,161,Epistle,"",2Cor_6001_6010,2 Corinthians 6:1-10,69,0
774,0,0,161,Gospel,"",Matt_25014_25030,Matthew 25:14-30,79,0
775,0,0,162,Epistle,"",Eph_1022_2003,Ephesians 1:22-2:3,69,0
776,0,0,162,Gospel,"",Mark_10046_10052,Mark 10:46-52,79,0
777,0,0,163,Epistle,"",Eph_2019_3007,Ephesians 2:19-3:7,69,0
778,0,0,163,Gospel,"",Mark_11011_11023,Mark 11:11-23,79,0
779,0,0,164,Epistle,"",Eph_3008_3021,Ephesians 3:8-21,69,0
780,0,0,164,Gospel,"",Mark_11022_11026,Mark 11:22-26,79,0
781,0,0,165,Epistle,"",Eph_4014_4019,Ephesians 4:14-19,69,0
782,0,0,165,Gospel,"",Mark_11027_11033,Mark 11:27-33,79,0
783,0,0,166,Epistle,"",Eph_4017_4025,Ephesians 4:17-25,69,0
784,0,0,166,Gospel,"",Mark_12001_12012,Mark 12:1-12,79,0
785,0,0,167,Epistle,"",1Cor_14020_14025,1 Corinthians 14:20-25,69,0
786,0,0,167,Gospel,"",Matt_25001_25013,Matthew 25:1-13,79,0
787,0,0,168,Epistle,"",2Cor_6016_7001,2 Corinthians 6:16-7:1,69,0
788,0,0,168,Gospel,"",Matt_15021_15028,Matthew 15:21-28,79,0
789,0,0,169,Epistle,"",Eph_4025_4032,Ephesians 4:25-32,69,0
790,0,0,169,Gospel,"",Luke_3019_3022,Luke 3:19-22,79,0
791,0,0,170,Epistle,"",Eph_5020_5026,Ephesians 5:20-26,69,0
792,0,0,170,Gospel,"",Luke_3023_4001,Luke 3:23-4:1,79,0
793,0,0,171,Epistle,"",Eph_5025_5033,Ephesians 5:25-33,69,0
794,0,0,171,Gospel,"",Luke_4001_4015,Luke 4:1-15,79,0
795,0,0,172,Epistle,"",Eph_5033_6009,Ephesians 5:33-6:9,69,0
796,0,0,172,Gospel,"",Luke_4016_4022,Luke 4:16-22,79,0
797,0,0,173,Epistle,"",Eph_6018_6024,Ephesians 6:18-24,69,0
798,0,0,173,Gospel,"",Luke_4022_4030,Luke 4:22-30,79,0
799,0,0,174,Epistle,"",1Cor_15039_15045,1 Corinthians 15:39-45,69,0
800,0,0,174,Gospel,"",Luke_4031_4036,Luke 4:31-36,79,0
801,0,0,175,Epistle,"",2Cor_9006_9011,2 Corinthians 9:6-11,69,0
802,0,0,175,Gospel,"",Luke_5001_5011,Luke 5:1-11,79,0
803,0,0,176,Epistle,"",Phil_1001_1007,Philippians 1:1-7,69,0
804,0,0,176,Gospel,"",Luke_4037_4044,Luke 4:37-44,79,0
805,0,0,177,Epistle,"",Phil_1008_1014,Philippians 1:8-14,69,0
806,0,0,177,Gospel,"",Luke_5012_5016,Luke 5:12-16,79,0
807,0,0,178,Epistle,"",Phil_1012_1020,Philippians 1:12-20,69,0
808,0,0,178,Gospel,"",Luke_5033_5039,Luke 5:33-39,79,0
809,0,0,179,Epistle,"",Phil_1020_1027,Philippians 1:20-27,69,0
810,0,0,179,Gospel,"",Luke_6012_6019,Luke 6:12-19,79,0
811,0,0,180,Epistle,"",Phil_1027_2004,Philippians 1:27-2:4,69,0
812,0,0,180,Gospel,"",Luke_6017_6023,Luke 6:17-23,79,0
813,0,0,181,Epistle,"",1Cor_15058_16003,1 Corinthians 15:58-16:3,69,0
814,0,0,181,Gospel,"",Luke_5017_5026,Luke 5:17-26,79,0
815,0,0,182,Epistle,"",2Cor_11031_12009,2 Corinthians 11:31-12:9,69,0
816,0,0,182,Gospel,"",Luke_6031_6036,Luke 6:31-36,79,0
817,0,0,183,Epistle,"",Phil_2012_2016,Philippians 2:12-16,69,0
818,0,0,183,Gospel,"",Luke_6024_6030,Luke 6:24-30,79,0
819,0,0,184,Epistle,"",Phil_2017_2023,Philippians 2:17-23,69,0
820,0,0,184,Gospel,"",Luke_6037_6045,Luke 6:37-45,79,0
821,0,0,185,Epistle,"",Phil_2024_2030,Philippians 2:24-30,69,0
822,0,0,185,Gospel,"",Luke_6046_7001,Luke 6:46-7:1,79,0
823,0,0,186,Epistle,"",Phil_3001_3008,Philippians 3:1-8,69,0
824,0,0,186,Gospel,"",Luke_7017_7030,Luke 7:17-30,79,0
825,0,0,187,Epistle,"",Phil_3008_3019,Philippians 3:8-19,69,0
826,0,0,187,Gospel,"",Luke_7031_7035,Luke 7:31-35,79,0
827,0,0,188,Epistle,"",2Cor_1008_1011,2 Corinthians 1:8-11,69,0
828,0,0,188,Gospel,"",Luke_5027_5032,Luke 5:27-32,79,0
829,0,0,189,Epistle,"",Gal_1011_1019,Galatians 1:11-19,69,0
830,0,0,189,Gospel,"",Luke_7011_7016,Luke 7:11-16,79,0
831,0,0,190,Epistle,"",Phil_4010_4023,Philippians 4:10-23,69,0
832,0,0,190,Gospel,"",Luke_7036_7050,Luke 7:36-50,79,0
833,0,0,191,Epistle,"",Col_1001_1002|Col_1007_1011,"Colossians 1:1-2, 7-11",69,0
834,0,0,191,Gospel,"",Luke_8001_8003,Luke 8:1-3,79,0
835,0,0,192,Epistle,"",Col_1018_1023,Colossians 1:18-23,69,0
836,0,0,192,Gospel,"",Luke_8022_8025,Luke 8:22-25,79,0
837,0,0,193,Epistle,"",Col_1024_1029,Colossians 1:24-29,69,0
838,0,0,193,Gospel,"",Luke_9007_9011,Luke 9:7-11,79,0
839,0,0,194,Epistle,"",Col_2001_2007,Colossians 2:1-7,69,0
840,0,0,194,Gospel,"",Luke_9012_9018,Luke 9:12-18,79,0
841,0,0,195,Epistle,"",2Cor_3012_3018,2 Corinthians 3:12-18,69,0
842,0,0,195,Gospel,"",Luke_6001_6010,Luke 6:1-10,79,0
843,0,0,196,Epistle,"",Gal_2016_2020,Galatians 2:16-20,69,0
844,0,0,196,Gospel,"",Luke_8005_8015,Luke 8:5-15,79,0
845,0,0,197,Epistle,"",Col_2013_2020,Colossians 2:13-20,69,0
846,0,0,197,Gospel,"",Luke_9018_9022,Luke 9:18-22,79,0
847,0,0,198,Epistle,"",Col_2020_3003,Colossians 2:20-3:3,69,0
848,0,0,198,Gospel,"",Luke_9023_9027,Luke 9:23-27,79,0
849,0,0,199,Epistle,"",Col_3017_4001,Colossians 3:17-4:1,69,0
850,0,0,199,Gospel,"",Luke_9044_9050,Luke 9:44-50,79,0
851,0,0,200,Epistle,"",Col_4002_4009,Colossians 4:2-9,69,0
852,0,0,200,Gospel,"",Luke_9049_9056,Luke 9:49-56,79,0
853,0,0,201,Epistle,"",Col_4010_4018,Colossians 4:10-18,69,0
854,0,0,201,Gospel,"",Luke_10001_10015,Luke 10:1-15,79,0
855,0,0,202,Epistle,"",2Cor_5001_5010,2 Corinthians 5:1-10,69,0
856,0,0,202,Gospel,"",Luke_7001_7010,Luke 7:1-10,79,0
857,0,0,203,Epistle,"",Gal_6011_6018,Galatians 6:11-18,69,0
858,0,0,203,Gospel,"",Luke_16019_16031,Luke 16:19-31,79,0
859,0,0,204,Epistle,"",1Thess_1001_1005,1 Thessalonians 1:1-5,69,0
860,0,0,204,Gospel,"",Luke_10022_10024,Luke 10:22-24,79,0
861,0,0,205,Epistle,"",1Thess_1006_1010,1 Thessalonians 1:6-10,69,0
862,0,0,205,Gospel,"",Luke_11001_11010,Luke 11:1-10,79,0
863,0,0,206,Epistle,"",1Thess_2001_2008,1 Thessalonians 2:1-8,69,0
864,0,0,206,Gospel,"",Luke_11009_11013,Luke 11:9-13,79,0
865,0,0,207,Epistle,"",1Thess_2009_2014,1 Thessalonians 2:9-14,69,0
866,0,0,207,Gospel,"",Luke_11014_11023,Luke 11:14-23,79,0
867,0,0,208,Epistle,"",1Thess_2014_2019,1 Thessalonians 2:14-19,69,0
868,0,0,208,Gospel,"",Luke_11023_11026,Luke 11:23-26,79,0
869,0,0,209,Epistle,"",2Cor_8001_8005,2 Corinthians 8:1-5,69,0
870,0,0,209,Gospel,"",Luke_8016_8021,Luke 8:16-21,79,0
871,0,0,210,Epistle,"",Eph_2004_2010,Ephesians 2:4-10,69,0
872,0,0,210,Gospel,"",Luke_8026_8039,Luke 8:26-39,79,0
873,0,0,211,Epistle,"",1Thess_2020_3008,1 Thessalonians 2:20-3:8,69,0
874,0,0,211,Gospel,"",Luke_11029_11033,Luke 11:29-33,79,0
875,0,0,212,Epistle,"",1Thess_3009_3013,1 Thessalonians 3:9-13,69,0
876,0,0,212,Gospel,"",Luke_11034_11041,Luke 11:34-41,79,0
877,0,0,213,Epistle,"",1Thess_4001_4012,1 Thessalonians 4:1-12,69,0
878,0,0,213,Gospel,"",Luke_11042_11046,Luke 11:42-46,79,0
879,0,0,214,Epistle,"",1Thess_5001_5008,1 Thessalonians 5:1-8,69,0
880,0,0,214,Gospel,"",Luke_11047_12001,Luke 11:47-12:1,79,0
881,0,0,215,Epistle,"",1Thess_5009_5013|1Thess_5024_5028,"1 Thessalonians 5:9-13, 24-28",69,0
882,0,0,215,Gospel,"",Luke_12002_12012,Luke 12:2-12,79,0
883,0,0,216,Epistle,"",2Cor_11001_11006,2 Corinthians 11:1-6,69,0
884,0,0,216,Gospel,"",Luke_9001_9006,Luke 9:1-6,79,0
885,0,0,217,Epistle,"",Eph_2014_2022,Ephesians 2:14-22,69,0
886,0,0,217,Gospel,"",Luke_8041_8056,Luke 8:41-56,79,0
887,0,0,218,Epistle,"",2Thess_1001_1010,2 Thessalonians 1:1-10,69,0
888,0,0,218,Gospel,"",Luke_12013_12015|Luke_12022_12031,"Luke 12:13-15, 22-31",79,0
889,0,0,219,Epistle,"",2Thess_1010_2002,2 Thessalonians 1:10-2:2,69,0
890,0,0,219,Gospel,"",Luke_12042_12048,Luke 12:42-48,79,0
891,0,0,220,Epistle,"",2Thess_2001_2012,2 Thessalonians 2:1-12,69,0
892,0,0,220,Gospel,"",Luke_12048_12059,Luke 12:48-59,79,0
893,0,0,221,Epistle,"",2Thess_2013_3005,2 Thessalonians 2:13-3:5,69,0
894,0,0,221,Gospel,"",Luke_13001_13009,Luke 13:1-9,79,0
895,0,0,222,Epistle,"",2Thess_3006_3018,2 Thessalonians 3:6-18,69,0
896,0,0,222,Gospel,"",Luke_13031_13035,Luke 13:31-35,79,0
897,0,0,223,Epistle,"",Gal_1003_1010,Galatians 1:3-10,69,0
898,0,0,223,Gospel,"",Luke_9037_9043,Luke 9:37-43,79,0
899,0,0,224,Epistle,"",Eph_4001_4006,Ephesians 4:1-6,69,0
900,0,0,224,Gospel,"",Luke_10025_10037,Luke 10:25-37,79,0
901,0,0,225,Epistle,"",1Tim_1001_1007,1 Timothy 1:1-7,69,0
902,0,0,225,Gospel,"",Luke_14012_14015,Luke 14:12-15,79,0
903,0,0,226,Epistle,"",1Tim_1008_1014,1 Timothy 1:8-14,69,0
904,0,0,226,Gospel,"",Luke_14025_14035,Luke 14:25-35,79,0
905,0,0,227,Epistle,"",1Tim_1018_1020|1Tim_2008_2015,"1 Timothy 1:18-20, 2:8-15",69,0
906,0,0,227,Gospel,"",Luke_15001_15010,Luke 15:1-10,79,0
907,0,0,228,Epistle,"",1Tim_3001_3013,1 Timothy 3:1-13,69,0
908,0,0,228,Gospel,"",Luke_16001_16009,Luke 16:1-9,79,0
909,0,0,229,Epistle,"",1Tim_4004_4008|1Tim_4016_4016,"1 Timothy 4:4-8, 16",69,0
910,0,0,229,Gospel,"",Luke_16015_16018|Luke_17001_17004,"Luke 16:15-18, 17:1-4",79,0
911,0,0,230,Epistle,"",Gal_3008_3012,Galatians 3:8-12,69,0
912,0,0,230,Gospel,"",Luke_9057_9062,Luke 9:57-62,79,0
913,0,0,231,Epistle,"",Eph_5009_5019,Ephesians 5:9-19,69,0
914,0,0,231,Gospel,"",Luke_12016_12021,Luke 12:16-21,79,0
915,0,0,232,Epistle,"",1Tim_5001_5010,1 Timothy 5:1-10,69,0
916,0,0,232,Gospel,"",Luke_17020_17025,Luke 17:20-25,79,0
917,0,0,233,Epistle,"",1Tim_5011_5021,1 Timothy 5:11-21,69,0
918,0,0,233,Gospel,"",Luke_17026_17037,Luke 17:26-37,79,0
919,0,0,234,Epistle,"",1Tim_5022_6011,1 Timothy 5:22-6:11,69,0
920,0,0,234,Gospel,"",Luke_18015_18017|Luke_18026_18030,"Luke 18:15-17, 26-30",79,0
921,0,0,235,Epistle,"",1Tim_6017_6021,1 Timothy 6:17-21,69,0
922,0,0,235,Gospel,"",Luke_18031_18034,Luke 18:31-34,79,0
923,0,0,236,Epistle,"",2Tim_1001_1002|2Tim_1008_1018,"2 Timothy 1:1-2, 8-18",69,0
924,0,0,236,Gospel,"",Luke_19012_19028,Luke 19:12-28,79,0
925,0,0,237,Epistle,"",Gal_5022_6002,Galatians 5:22-6:2,69,0
926,0,0,237,Gospel,"",Luke_10019_10021,Luke 10:19-21,79,0
927,0,0,238,Epistle,"",Eph_6010_6017,Ephesians 6:10-17,69,0
928,0,0,238,Gospel,"",Luke_13010_13017,Luke 13:10-17,79,0
929,0,0,239,Epistle,"",2Tim_2020_2026,2 Timothy 2:20-26,69,0
930,0,0,239,Gospel,"",Luke_19037_19044,Luke 19:37-44,79,0
931,0,0,240,Epistle,"",2Tim_3016_4004,2 Timothy 3:16-4:4,69,0
932,0,0,240,Gospel,"",Luke_19045_19048,Luke 19:45-48,79,0
933,0,0,241,Epistle,"",2Tim_4009_4022,2 Timothy 4:9-22,69,0
934,0,0,241,Gospel,"",Luke_20001_20008,Luke 20:1-8,79,0
935,0,0,242,Epistle,"",Titus_1005_2001,Titus 1:5-2:1,69,0
936,0,0,242,Gospel,"",Luke_20009_20018,Luke 20:9-18,79,0
937,0,0,243,Epistle,"",Titus_1015_2010,Titus 1:15-2:10,69,0
938,0,0,243,Gospel,"",Luke_20019_20026,Luke 20:19-26,79,0
939,0,0,244,Epistle,"",Eph_1016_1023,Ephesians 1:16-23,69,0
940,0,0,244,Gospel,"",Luke_12032_12040,Luke 12:32-40,79,0
941,0,0,245,Epistle,"",Col_1012_1018,Colossians 1:12-18,69,0
942,0,0,245,Gospel,"",Luke_14016_14024,Luke 14:16-24,79,0
943,0,0,246,Epistle,"",Heb_3005_3011|Heb_3017_3019,"Hebrews 3:5-11, 17-19",69,0
944,0,0,246,Gospel,"",Luke_20027_20044,Luke 20:27-44,79,0
945,0,0,247,Epistle,"",Heb_4001_4013,Hebrews 4:1-13,69,0
946,0,0,247,Gospel,"",Luke_21012_21019,Luke 21:12-19,79,0
947,0,0,248,Epistle,"",Heb_5011_6008,Hebrews 5:11-6:8,69,0
948,0,0,248,Gospel,"",Luke_21005_21007|Luke_21010_21011|Luke_21020_21024,"Luke 21:5-7, 10-11, 20-24",79,0
949,0,0,249,Epistle,"",Heb_7001_7006,Hebrews 7:1-6,69,0
950,0,0,249,Gospel,"",Luke_21028_21033,Luke 21:28-33,79,0
951,0,0,250,Epistle,"",Heb_7018_7025,Hebrews 7:18-25,69,0
952,0,0,250,Gospel,"",Luke_21037_22008,Luke 21:37-22:8,79,0
953,0,0,251,Epistle,"",Eph_2011_2013,Ephesians 2:11-13,69,0
954,0,0,251,Gospel,"",Luke_13018_13029,Luke 13:18-29,79,0
955,0,0,252,Epistle,"",Col_3004_3011,Colossians 3:4-11,69,0
956,0,0,252,Gospel,"",Luke_17012_17019,Luke 17:12-19,79,0
957,0,0,253,Epistle,"",Heb_8007_8013,Hebrews 8:7-13,69,0
958,0,0,253,Gospel,"",Mark_8011_8021,Mark 8:11-21,79,0
959,0,0,254,Epistle,"",Heb_9008_9010|Heb_9015_9023,"Hebrews 9:8-10, 15-23",69,0
960,0,0,254,Gospel,"",Mark_8022_8026,Mark 8:22-26,79,0
961,0,0,255,Epistle,"",Heb_10001_10018,Hebrews 10:1-18,69,0
962,0,0,255,Gospel,"",Mark_8030_8034,Mark 8:30-34,79,0
963,0,0,256,Epistle,"",Heb_10035_11007,Hebrews 10:35-11:7,69,0
964,0,0,256,Gospel,"",Mark_9010_9016,Mark 9:10-16,79,0
965,0,0,257,Epistle,"",Heb_11008_11008|Heb_11011_11016,"Hebrews 11:8, 11-16",69,0
966,0,0,257,Gospel,"",Mark_9033_9041,Mark 9:33-41,79,0
967,0,0,258,Epistle,"",Eph_5001_5008,Ephesians 5:1-8,69,0
968,0,0,258,Gospel,"",Luke_14001_14011,Luke 14:1-11,79,0
969,0,0,259,Epistle,"",Col_3012_3016,Colossians 3:12-16,69,0
970,0,0,259,Gospel,"",Luke_18018_18027,Luke 18:18-27,79,0
971,0,0,260,Epistle,"",Heb_11017_11023|Heb_11027_11031,"Hebrews 11:17-23, 27-31",69,0
972,0,0,260,Gospel,"",Mark_9042_10001,Mark 9:42-10:1,79,0
973,0,0,261,Epistle,"",Heb_12025_12026|Heb_13022_13025,"Hebrews 12:25-26, 13:22-25",69,0
974,0,0,261,Gospel,"",Mark_10002_10012,Mark 10:2-12,79,0
975,0,0,262,Epistle,"",James_1001_1018,James 1:1-18,69,0
976,0,0,262,Gospel,"",Mark_10011_10016,Mark 10:11-16,79,0
977,0,0,263,Epistle,"",James_1019_1027,James 1:19-27,69,0
978,0,0,263,Gospel,"",Mark_10017_10027,Mark 10:17-27,79,0
979,0,0,264,Epistle,"",James_2001_2013,James 2:1-13,69,0
980,0,0,264,Gospel,"",Mark_10023_10032,Mark 10:23-32,79,0
981,0,0,265,Epistle,"",Col_1003_1006,Colossians 1:3-6,69,0
982,0,0,265,Gospel,"",Luke_16010_16015,Luke 16:10-15,79,0
983,0,0,266,Epistle,"",1Tim_1015_1017,1 Timothy 1:15-17,69,0
984,0,0,266,Gospel,"",Luke_18035_18043,Luke 18:35-43,79,0
985,0,0,267,Epistle,"",James_2014_2026,James 2:14-26,69,0
986,0,0,267,Gospel,"",Mark_10046_10052,Mark 10:46-52,79,0
